Nome_tribunal,Nome_orgao,Ano,Mes,Processos,Cod_ultima_classe,Nome_ultima_classe,Cod_assuntos,Nome_formato,Cod_orgao,Status,dias_antiguidade,descricao,Data
TSE,GABINETE JURISTA 2,2024,9,0600188-12.2024.6.26.0214,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82605,Novo,,Eleicoes - Eleicao Majoritaria,24/09/2024
TSE,GABINETE JURISTA 2,2024,9,0600188-12.2024.6.26.0214,11549,RECURSO ESPECIAL ELEITORAL,11606,Eletronico,82605,Novo,,Inelegibilidade - Terceiro Mandato,24/09/2024
TSE,GABINETE STJ1,2024,9,0600007-14.2024.6.10.0066,11549,RECURSO ESPECIAL ELEITORAL,11650,Eletronico,82602,Novo,,Pesquisa Eleitoral - Divulgacao de Pesquisa Eleitoral Sem Previo Registro,03/09/2024
TSE,GABINETE STF1,2024,5,0612285-30.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0605418-21.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0612202-14.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0610428-46.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE JURISTA 1,2024,2,0601250-60.2022.6.03.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82604,Novo,,Contas - Desaprovacao/Rejeicao das Contas,09/02/2024
TSE,GABINETE JURISTA 1,2024,2,0601250-60.2022.6.03.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Novo,,Prestacao de Contas - De Candidato,09/02/2024
TSE,GABINETE JURISTA 1,2024,2,0601250-60.2022.6.03.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82604,Novo,,Cargo - Deputado Estadual,09/02/2024
TSE,GABINETE STJ1,2024,9,0600048-87.2024.6.13.0133,11549,RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82602,Novo,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,03/09/2024
TSE,GABINETE STF3,2024,7,0600003-37.2024.6.15.0001,11549,RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82601,Novo,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,08/07/2024
TSE,GABINETE STJ1,2024,9,0600160-93.2024.6.26.0133,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82602,Novo,,Impugnacao ao Registro de Candidatura,25/09/2024
TSE,GABINETE STJ1,2024,9,0600160-93.2024.6.26.0133,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82602,Novo,,Cargo - Prefeito,25/09/2024
TSE,GABINETE STJ1,2024,9,0600160-93.2024.6.26.0133,11549,RECURSO ESPECIAL ELEITORAL,11604,Eletronico,82602,Novo,,Inelegibilidade - Rejeicao de Contas Publicas,25/09/2024
TSE,GABINETE STJ1,2024,9,0600160-93.2024.6.26.0133,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82602,Novo,,Eleicoes - Eleicao Majoritaria,25/09/2024
TSE,GABINETE STF1,2024,5,0611967-47.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0604317-46.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0600511-03.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0612354-62.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STJ1,2024,12,0600105-44.2024.6.04.0008,11549,RECURSO ESPECIAL ELEITORAL,11765,Eletronico,82602,Novo,,Dissolucao de Orgao de Direcao Partidaria,04/12/2024
TSE,GABINETE STJ1,2024,12,0600105-44.2024.6.04.0008,11549,RECURSO ESPECIAL ELEITORAL,11769,Eletronico,82602,Novo,,Partido Politico - Comissao Provisoria,04/12/2024
TSE,GABINETE STJ1,2024,12,0600105-44.2024.6.04.0008,11549,RECURSO ESPECIAL ELEITORAL,11767,Eletronico,82602,Novo,,Partido Politico - Orgao de Direcao Municipal,04/12/2024
TSE,GABINETE STF1,2024,5,0607558-28.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0600393-27.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0605838-26.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0608600-15.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE JURISTA 2,2024,9,0600165-32.2024.6.14.0010,11549,RECURSO ESPECIAL ELEITORAL,12044,Eletronico,82605,Novo,,Registro de Candidatura - DRAP Partido/Coligacao,14/09/2024
TSE,GABINETE JURISTA 2,2024,9,0600165-32.2024.6.14.0010,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82605,Novo,,Registro de Candidatura - RRC - Candidato,14/09/2024
TSE,GABINETE JURISTA 2,2024,9,0600165-32.2024.6.14.0010,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82605,Novo,,Cargo - Vereador,14/09/2024
TSE,GABINETE STF1,2024,5,0611468-63.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0604393-70.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0603822-02.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0604777-33.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0605226-88.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF2,2024,4,0601032-41.2020.6.09.0095,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82600,Novo,,Cargo - Vice-Prefeito,19/04/2024
TSE,GABINETE STF2,2024,4,0601032-41.2020.6.09.0095,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82600,Novo,,Meios Processuais,19/04/2024
TSE,GABINETE STF2,2024,4,0601032-41.2020.6.09.0095,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12612,Eletronico,82600,Novo,,COVID-19,19/04/2024
TSE,GABINETE STF2,2024,4,0601032-41.2020.6.09.0095,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11452,Eletronico,82600,Novo,,Desobediencia a Ordens ou Instrucoes da Justica Eleitoral ,19/04/2024
TSE,GABINETE STF2,2024,4,0601032-41.2020.6.09.0095,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82600,Novo,,Cargo - Vereador,19/04/2024
TSE,GABINETE JURISTA 2,2024,11,0600061-71.2024.6.13.0332,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82605,Novo,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,29/11/2024
TSE,GABINETE STF1,2024,5,0608325-66.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0611351-72.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0606413-34.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0601596-24.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE JURISTA 2,2024,10,0600123-07.2024.6.16.0178,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82605,Novo,,Impugnacao ao Registro de Candidatura,19/10/2024
TSE,GABINETE JURISTA 2,2024,10,0600123-07.2024.6.16.0178,11549,RECURSO ESPECIAL ELEITORAL,11598,Eletronico,82605,Novo,,Inelegibilidade - Condenacao Criminal por orgao colegiado ou Transitada em Julgado,19/10/2024
TSE,GABINETE JURISTA 2,2024,10,0600123-07.2024.6.16.0178,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82605,Novo,,Cargo - Vereador,19/10/2024
TSE,GABINETE STJ1,2024,9,0600024-91.2024.6.17.0054,11549,RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82602,Novo,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,26/09/2024
TSE,GABINETE STJ1,2024,11,0600130-83.2022.6.15.0020,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12069,Eletronico,82602,Novo,,Prestacao de Contas - de Partido Politico,22/11/2024
TSE,GABINETE STJ1,2024,11,0600130-83.2022.6.15.0020,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11698,Eletronico,82602,Novo,,Contas - Nao Apresentacao das Contas,22/11/2024
TSE,GABINETE STJ1,2024,11,0600130-83.2022.6.15.0020,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11767,Eletronico,82602,Novo,,Partido Politico - Orgao de Direcao Municipal,22/11/2024
TSE,GABINETE JURISTA 2,2024,6,0612901-05.2024.6.00.0000,12134,TUTELA CAUTELAR ANTECEDENTE,11648,Eletronico,82605,Novo,,Pesquisa Eleitoral,12/06/2024
TSE,GABINETE JURISTA 2,2024,6,0612901-05.2024.6.00.0000,12134,TUTELA CAUTELAR ANTECEDENTE,12064,Eletronico,82605,Novo,,Meios Processuais,12/06/2024
TSE,GABINETE JURISTA 2,2024,6,0612901-05.2024.6.00.0000,12134,TUTELA CAUTELAR ANTECEDENTE,11650,Eletronico,82605,Novo,,Pesquisa Eleitoral - Divulgacao de Pesquisa Eleitoral Sem Previo Registro,12/06/2024
TSE,GABINETE STF1,2024,5,0611660-93.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE JURISTA 2,2024,9,0600133-02.2024.6.09.0128,11549,RECURSO ESPECIAL ELEITORAL,11602,Eletronico,82605,Novo,,Inelegibilidade - Parentesco,29/09/2024
TSE,GABINETE JURISTA 2,2024,9,0600133-02.2024.6.09.0128,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82605,Novo,,Registro de Candidatura - RRC - Candidato,29/09/2024
TSE,GABINETE JURISTA 2,2024,9,0600133-02.2024.6.09.0128,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82605,Novo,,Cargo - Vereador,29/09/2024
TSE,GABINETE STF1,2024,5,0611539-65.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,15/05/2024
TSE,GABINETE STF1,2024,5,0607335-75.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0609301-73.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE JURISTA 1,2024,6,0603658-34.2022.6.17.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82604,Novo,,Contas - Desaprovacao/Rejeicao das Contas,17/06/2024
TSE,GABINETE JURISTA 1,2024,6,0603658-34.2022.6.17.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12069,Eletronico,82604,Novo,,Prestacao de Contas - de Partido Politico,17/06/2024
TSE,GABINETE STF1,2024,5,0611722-36.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,15/05/2024
TSE,GABINETE STF1,2024,5,0609811-86.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0611146-43.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0606320-71.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STJ2,2024,11,0600149-04.2024.6.26.0056,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82603,Novo,,Impugnacao ao Registro de Candidatura,11/11/2024
TSE,GABINETE STJ2,2024,11,0600149-04.2024.6.26.0056,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82603,Novo,,Cargo - Vereador,11/11/2024
TSE,GABINETE STJ2,2024,11,0600149-04.2024.6.26.0056,11549,RECURSO ESPECIAL ELEITORAL,14938,Eletronico,82603,Novo,,Inelegibilidade - Suspensao dos Direitos Politicos por Ato Doloso de Improbidade Administrativa,11/11/2024
TSE,GABINETE STF3,2024,12,0613671-95.2024.6.00.0000,307,HABEAS CORPUS CRIMINAL,11483,Eletronico,82601,Novo,,Divulgacao de Fatos Inveridicos na Propaganda Eleitoral,03/12/2024
TSE,GABINETE STF3,2024,12,0613671-95.2024.6.00.0000,307,HABEAS CORPUS CRIMINAL,11484,Eletronico,82601,Novo,,Calunia na Propaganda Eleitoral,03/12/2024
TSE,GABINETE STF3,2024,12,0613671-95.2024.6.00.0000,307,HABEAS CORPUS CRIMINAL,11485,Eletronico,82601,Novo,,Divulgacao de Falsa Imputacao,03/12/2024
TSE,GABINETE STF3,2024,12,0613671-95.2024.6.00.0000,307,HABEAS CORPUS CRIMINAL,11486,Eletronico,82601,Novo,,Difamacao na Propaganda Eleitoral,03/12/2024
TSE,GABINETE STF1,2024,5,0612598-88.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,16/05/2024
TSE,GABINETE STF1,2024,5,0608873-91.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0600380-28.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0611092-77.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0603729-39.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE JURISTA 1,2024,10,0600024-35.2024.6.17.0105,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82604,Novo,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,11/10/2024
TSE,GABINETE STF1,2024,5,0611521-44.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0608827-05.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0611770-92.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STJ2,2024,12,0600040-34.2024.6.25.0018,11549,RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82603,Novo,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,16/12/2024
TSE,GABINETE STF1,2024,5,0609459-31.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0609472-30.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0610905-69.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0605381-91.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0610893-55.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF2,2024,9,0600279-07.2024.6.24.0102,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82600,Novo,,Impugnacao ao Registro de Candidatura,29/09/2024
TSE,GABINETE STF2,2024,9,0600279-07.2024.6.24.0102,11549,RECURSO ESPECIAL ELEITORAL,11598,Eletronico,82600,Novo,,Inelegibilidade - Condenacao Criminal por orgao colegiado ou Transitada em Julgado,29/09/2024
TSE,GABINETE STF2,2024,9,0600279-07.2024.6.24.0102,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82600,Novo,,Cargo - Vereador,29/09/2024
TSE,GABINETE STF3,2024,9,sigiloso(710402048),12135,TUTELA ANTECIPADA ANTECEDENTE,11746,Eletronico,82601,Novo,,Excecao - De Suspeicao,18/09/2024
TSE,GABINETE STF1,2024,5,0610435-38.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0609183-97.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0607323-61.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0605690-15.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0609349-32.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STF1,2024,5,0606221-04.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0609951-23.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STF1,2024,5,0605194-83.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,14/05/2024
TSE,GABINETE STF1,2024,5,0612470-68.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE JURISTA 1,2024,10,0600263-19.2024.6.15.0065,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82604,Novo,,Impugnacao ao Registro de Candidatura,29/10/2024
TSE,GABINETE JURISTA 1,2024,10,0600263-19.2024.6.15.0065,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82604,Novo,,Cargo - Prefeito,29/10/2024
TSE,GABINETE JURISTA 1,2024,10,0600263-19.2024.6.15.0065,11549,RECURSO ESPECIAL ELEITORAL,11604,Eletronico,82604,Novo,,Inelegibilidade - Rejeicao de Contas Publicas,29/10/2024
TSE,GABINETE JURISTA 1,2024,10,0600263-19.2024.6.15.0065,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82604,Novo,,Eleicoes - Eleicao Majoritaria,29/10/2024
TSE,GABINETE STF1,2024,5,0610805-17.2024.6.00.0000,12631,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ANUAL,12726,Eletronico,82599,Novo,,Regularizacao de Contas Anuais,15/05/2024
TSE,GABINETE STJ2,2024,9,0600118-12.2024.6.26.0079,11549,RECURSO ESPECIAL ELEITORAL,11600,Eletronico,82603,Novo,,Inelegibilidade - Desincompatibilizacao,28/09/2024
TSE,GABINETE STJ2,2024,9,0600118-12.2024.6.26.0079,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82603,Novo,,Impugnacao ao Registro de Candidatura,28/09/2024
TSE,GABINETE STJ2,2024,9,0600118-12.2024.6.26.0079,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82603,Novo,,Registro de Candidatura - RRC - Candidato,28/09/2024
TSE,GABINETE STJ2,2024,9,0600118-12.2024.6.26.0079,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82603,Novo,,Cargo - Vereador,28/09/2024
TSE,GABINETE STF1,2024,5,0607739-29.2024.6.00.0000,12633,REQUERIMENTO DE REGULARIZACAO DE OMISSAO DE PRESTACAO DE CONTAS ELEITORAIS,12725,Eletronico,82599,Novo,,Regularizacao de Contas Eleitorais,14/05/2024
TSE,GABINETE STJ2,2024,10,0613609-55.2024.6.00.0000,12135,TUTELA ANTECIPADA ANTECEDENTE,11593,Eletronico,82603,Novo,,Direito de Resposta,25/10/2024
TSE,GABINETE STJ2,2024,10,0613609-55.2024.6.00.0000,12135,TUTELA ANTECIPADA ANTECEDENTE,11633,Eletronico,82603,Novo,,Cargo - Prefeito,25/10/2024
TSE,GABINETE STF3,2024,7,0613106-34.2024.6.00.0000,120,MANDADO DE SEGURANCA CAVEL,11765,Eletronico,82601,Novo,,Dissolucao de Orgao de Direcao Partidaria,29/07/2024
TSE,GABINETE STF3,2024,7,0613106-34.2024.6.00.0000,120,MANDADO DE SEGURANCA CAVEL,11753,Eletronico,82601,Novo,,Convencao Partidaria,29/07/2024
TSE,GABINETE STF3,2024,7,0613106-34.2024.6.00.0000,120,MANDADO DE SEGURANCA CAVEL,11767,Eletronico,82601,Novo,,Partido Politico - Orgao de Direcao Municipal,29/07/2024
TSE,GABINETE STJ2,2024,2,0603917-62.2022.6.05.0000,11549,RECURSO ESPECIAL ELEITORAL,11696,Eletronico,82603,Novo,,Contas - Aprovacao das Contas com Ressalvas,07/02/2024
TSE,GABINETE STJ2,2024,2,0603917-62.2022.6.05.0000,11549,RECURSO ESPECIAL ELEITORAL,12069,Eletronico,82603,Novo,,Prestacao de Contas - de Partido Politico,07/02/2024
TSE,GABINETE STJ2,2024,2,0603917-62.2022.6.05.0000,11549,RECURSO ESPECIAL ELEITORAL,11766,Eletronico,82603,Novo,,Partido Politico - Orgao de Direcao Estadual,07/02/2024
